Year,Month,Monthly-min,Monthly-max,Annual-min,Annual-max,Five-year-min,Five-year-max,Ten-year-min,Ten-year-max,Twenty-year-min,Twenty-year-max
1896,10,-0.013,0.140,-0.169,0.088,-0.298,0.065,-0.291,0.059,-0.333,0.053
1896,11,-0.255,0.133,-0.148,0.086,-0.295,0.065,-0.289,0.059,-0.332,0.053
1896,12,-0.077,0.150,-0.150,0.088,-0.293,0.064,-0.290,0.059,-0.331,0.053
1897,1,-0.152,0.137,-0.157,0.088,-0.293,0.064,-0.290,0.059,-0.329,0.053
1897,2,-0.271,0.133,-0.165,0.089,-0.291,0.064,-0.289,0.059,-0.328,0.053
1897,3,-0.280,0.134,-0.169,0.089,-0.286,0.065,-0.289,0.059,-0.327,0.053
1897,4,-0.049,0.146,-0.184,0.089,-0.284,0.065,-0.287,0.059,-0.327,0.053
1897,5,-0.006,0.158,-0.188,0.090,-0.277,0.065,-0.286,0.059,-0.327,0.053
1897,6,-0.147,0.166,-0.199,0.090,-0.276,0.065,-0.286,0.059,-0.327,0.053
1897,7,-0.163,0.194,-0.196,0.092,-0.274,0.065,-0.285,0.059,-0.328,0.052
1897,8,-0.196,0.189,-0.212,0.092,-0.266,0.065,-0.283,0.058,-0.327,0.052
1897,9,-0.227,0.163,-0.241,0.092,-0.259,0.065,-0.283,0.059,-0.327,0.052
1897,10,-0.186,0.152,-0.271,0.092,-0.255,0.064,-0.284,0.059,-0.326,0.052
1897,11,-0.303,0.144,-0.307,0.093,-0.250,0.064,-0.283,0.059,-0.327,0.052
1897,12,-0.208,0.145,-0.316,0.090,-0.247,0.064,-0.283,0.059,-0.327,0.053
1898,1,-0.115,0.170,-0.332,0.087,-0.246,0.064,-0.277,0.059,-0.327,0.053
1898,2,-0.472,0.139,-0.345,0.087,-0.245,0.064,-0.273,0.059,-0.327,0.053
1898,3,-0.627,0.151,-0.359,0.088,-0.242,0.064,-0.273,0.059,-0.327,0.053
1898,4,-0.407,0.148,-0.381,0.088,-0.238,0.064,-0.274,0.058,-0.328,0.052
1898,5,-0.435,0.153,-0.399,0.087,-0.237,0.064,-0.274,0.058,-0.327,0.052
1898,6,-0.251,0.158,-0.412,0.086,-0.236,0.064,-0.276,0.058,-0.327,0.052
1898,7,-0.354,0.172,-0.418,0.085,-0.237,0.064,-0.278,0.058,-0.328,0.052
1898,8,-0.362,0.184,-0.417,0.084,-0.234,0.064,-0.281,0.057,-0.329,0.052
1898,9,-0.389,0.163,-0.400,0.084,-0.227,0.064,-0.283,0.057,-0.329,0.052
1898,10,-0.457,0.137,-0.382,0.086,-0.219,0.064,-0.285,0.057,-0.330,0.052
1898,11,-0.517,0.125,-0.363,0.087,-0.218,0.064,-0.287,0.057,-0.333,0.052
1898,12,-0.358,0.125,-0.370,0.085,-0.219,0.064,-0.288,0.057,-0.334,0.052
1899,1,-0.191,0.131,-0.361,0.085,-0.221,0.064,-0.289,0.057,-0.337,0.052
1899,2,-0.465,0.143,-0.343,0.086,-0.223,0.064,-0.290,0.057,-0.340,0.052
1899,3,-0.413,0.130,-0.319,0.085,-0.224,0.064,-0.291,0.057,-0.343,0.052
1899,4,-0.192,0.164,-0.287,0.086,-0.229,0.064,-0.291,0.057,-0.345,0.052
1899,5,-0.204,0.165,-0.239,0.088,-0.230,0.064,-0.292,0.057,-0.347,0.052
1899,6,-0.345,0.141,-0.229,0.089,-0.233,0.064,-0.292,0.057,-0.348,0.052
1899,7,-0.242,0.178,-0.243,0.089,-0.235,0.064,-0.294,0.057,-0.350,0.052
1899,8,-0.143,0.181,-0.203,0.089,-0.231,0.064,-0.296,0.057,-0.350,0.051
1899,9,-0.104,0.156,-0.164,0.089,-0.233,0.064,-0.298,0.057,-0.350,0.051
1899,10,-0.068,0.152,-0.156,0.087,-0.237,0.064,-0.300,0.057,-0.351,0.051
1899,11,0.053,0.151,-0.141,0.085,-0.243,0.064,-0.299,0.057,-0.350,0.051
1899,12,-0.236,0.143,-0.123,0.084,-0.246,0.063,-0.299,0.057,-0.351,0.051
1900,1,-0.359,0.133,-0.116,0.083,-0.248,0.062,-0.298,0.057,-0.351,0.051
1900,2,0.021,0.149,-0.118,0.083,-0.249,0.062,-0.299,0.057,-0.351,0.051
1900,3,0.049,0.128,-0.122,0.084,-0.251,0.062,-0.298,0.057,-0.351,0.051
1900,4,-0.097,0.153,-0.112,0.083,-0.254,0.063,-0.298,0.057,-0.351,0.051
1900,5,-0.026,0.154,-0.131,0.082,-0.258,0.063,-0.298,0.057,-0.350,0.051
1900,6,-0.122,0.148,-0.121,0.081,-0.262,0.063,-0.298,0.057,-0.350,0.051
1900,7,-0.158,0.172,-0.112,0.082,-0.264,0.063,-0.299,0.057,-0.350,0.051
1900,8,-0.167,0.181,-0.121,0.081,-0.258,0.063,-0.299,0.057,-0.350,0.051
1900,9,-0.150,0.158,-0.126,0.082,-0.252,0.063,-0.299,0.057,-0.350,0.051
1900,10,0.051,0.138,-0.120,0.082,-0.253,0.063,-0.300,0.056,-0.350,0.051
1900,11,-0.185,0.135,-0.130,0.083,-0.253,0.062,-0.300,0.056,-0.350,0.051
1900,12,-0.108,0.133,-0.135,0.084,-0.257,0.062,-0.300,0.057,-0.351,0.051
1901,1,-0.248,0.130,-0.141,0.085,-0.259,0.061,-0.301,0.057,-0.352,0.051
1901,2,-0.092,0.141,-0.143,0.085,-0.262,0.061,-0.302,0.056,-0.353,0.051
1901,3,-0.013,0.122,-0.153,0.086,-0.266,0.060,-0.299,0.056,-0.354,0.051
1901,4,-0.020,0.147,-0.181,0.086,-0.267,0.060,-0.295,0.056,-0.355,0.051
1901,5,-0.144,0.163,-0.193,0.086,-0.267,0.060,-0.295,0.056,-0.356,0.051
1901,6,-0.184,0.141,-0.204,0.085,-0.269,0.060,-0.296,0.055,-0.357,0.051
1901,7,-0.230,0.183,-0.204,0.085,-0.276,0.060,-0.298,0.055,-0.357,0.051
1901,8,-0.193,0.181,-0.203,0.087,-0.279,0.059,-0.300,0.055,-0.358,0.051
1901,9,-0.278,0.160,-0.233,0.087,-0.279,0.059,-0.301,0.054,-0.359,0.051
1901,10,-0.284,0.146,-0.256,0.086,-0.284,0.059,-0.303,0.054,-0.359,0.051
1901,11,-0.319,0.140,-0.273,0.085,-0.289,0.059,-0.304,0.054,-0.358,0.051
1901,12,-0.240,0.137,-0.286,0.085,-0.291,0.059,-0.304,0.054,-0.358,0.051
1902,1,-0.256,0.144,-0.290,0.083,-0.295,0.059,-0.306,0.054,-0.358,0.051
1902,2,-0.072,0.137,-0.298,0.082,-0.301,0.059,-0.309,0.054,-0.359,0.051
1902,3,-0.372,0.129,-0.301,0.082,-0.309,0.059,-0.309,0.054,-0.359,0.051
1902,4,-0.305,0.144,-0.308,0.083,-0.316,0.058,-0.311,0.054,-0.358,0.051
1902,5,-0.348,0.151,-0.326,0.085,-0.321,0.058,-0.315,0.054,-0.357,0.051
1902,6,-0.339,0.138,-0.346,0.085,-0.322,0.058,-0.318,0.053,-0.356,0.051
1902,7,-0.276,0.166,-0.342,0.087,-0.321,0.058,-0.320,0.053,-0.356,0.051
1902,8,-0.292,0.177,-0.347,0.087,-0.331,0.059,-0.322,0.053,-0.357,0.051
1902,9,-0.311,0.158,-0.339,0.087,-0.337,0.059,-0.323,0.052,-0.358,0.051
1902,10,-0.367,0.148,-0.351,0.085,-0.341,0.059,-0.323,0.052,-0.360,0.051
1902,11,-0.534,0.144,-0.357,0.084,-0.345,0.060,-0.325,0.052,-0.359,0.051
1902,12,-0.477,0.131,-0.372,0.083,-0.348,0.059,-0.327,0.052,-0.360,0.050
1903,1,-0.211,0.141,-0.387,0.082,-0.351,0.059,-0.330,0.052,-0.358,0.050
1903,2,-0.128,0.134,-0.409,0.081,-0.353,0.058,-0.328,0.052,-0.358,0.050
1903,3,-0.278,0.128,-0.432,0.079,-0.356,0.058,-0.328,0.052,-0.358,0.050
1903,4,-0.452,0.132,-0.447,0.077,-0.362,0.058,-0.329,0.052,-0.358,0.050
1903,5,-0.425,0.147,-0.447,0.076,-0.362,0.058,-0.327,0.052,-0.358,0.050
1903,6,-0.519,0.133,-0.448,0.076,-0.364,0.058,-0.328,0.052,-0.359,0.050
1903,7,-0.451,0.167,-0.480,0.076,-0.365,0.058,-0.328,0.052,-0.360,0.050
1903,8,-0.556,0.175,-0.520,0.076,-0.369,0.058,-0.329,0.052,-0.360,0.050
1903,9,-0.593,0.151,-0.535,0.077,-0.371,0.058,-0.329,0.052,-0.361,0.050
1903,10,-0.540,0.132,-0.538,0.078,-0.371,0.057,-0.329,0.052,-0.361,0.050
1903,11,-0.538,0.122,-0.544,0.079,-0.373,0.057,-0.330,0.052,-0.361,0.050
1903,12,-0.488,0.131,-0.539,0.080,-0.374,0.057,-0.331,0.052,-0.360,0.050
1904,1,-0.597,0.126,-0.544,0.080,-0.375,0.056,-0.336,0.052,-0.357,0.050
1904,2,-0.604,0.123,-0.537,0.081,-0.377,0.056,-0.336,0.052,-0.357,0.050
1904,3,-0.458,0.135,-0.537,0.083,-0.378,0.055,-0.338,0.052,-0.357,0.050
1904,4,-0.492,0.141,-0.532,0.085,-0.377,0.055,-0.341,0.052,-0.356,0.050
1904,5,-0.490,0.159,-0.508,0.086,-0.378,0.055,-0.343,0.052,-0.355,0.050
1904,6,-0.467,0.148,-0.492,0.086,-0.376,0.055,-0.344,0.052,-0.354,0.049
1904,7,-0.506,0.180,-0.466,0.086,-0.378,0.055,-0.347,0.051,-0.355,0.049
1904,8,-0.477,0.185,-0.465,0.087,-0.386,0.055,-0.348,0.051,-0.354,0.049
1904,9,-0.587,0.154,-0.451,0.087,-0.384,0.055,-0.351,0.051,-0.354,0.050
1904,10,-0.478,0.141,-0.440,0.086,-0.385,0.055,-0.354,0.051,-0.353,0.049
1904,11,-0.253,0.141,-0.422,0.085,-0.388,0.055,-0.358,0.051,-0.353,0.049
1904,12,-0.295,0.123,-0.408,0.083,-0.389,0.055,-0.360,0.051,-0.352,0.049
1905,1,-0.288,0.131,-0.394,0.082,-0.392,0.055,-0.360,0.051,-0.351,0.050
1905,2,-0.586,0.129,-0.379,0.081,-0.394,0.054,-0.365,0.052,-0.349,0.050
1905,3,-0.296,0.136,-0.358,0.080,-0.396,0.054,-0.370,0.052,-0.348,0.050
1905,4,-0.356,0.148,-0.343,0.081,-0.393,0.054,-0.372,0.052,-0.346,0.050
1905,5,-0.271,0.151,-0.336,0.080,-0.393,0.054,-0.375,0.052,-0.345,0.049
1905,6,-0.302,0.132,-0.333,0.080,-0.392,0.054,-0.378,0.052,-0.345,0.049
1905,7,-0.345,0.171,-0.334,0.079,-0.396,0.053,-0.380,0.052,-0.344,0.049
1905,8,-0.292,0.176,-0.312,0.078,-0.398,0.054,-0.382,0.052,-0.344,0.049
1905,9,-0.333,0.145,-0.298,0.077,-0.404,0.054,-0.384,0.051,-0.343,0.049
1905,10,-0.297,0.131,-0.271,0.075,-0.404,0.054,-0.388,0.051,-0.344,0.049
1905,11,-0.170,0.128,-0.270,0.075,-0.402,0.054,-0.391,0.052,-0.344,0.049
1905,12,-0.260,0.127,-0.265,0.074,-0.399,0.054,-0.397,0.052,-0.344,0.049
1906,1,-0.304,0.120,-0.262,0.074,-0.397,0.055,-0.400,0.052,-0.344,0.049
1906,2,-0.315,0.129,-0.260,0.074,-0.396,0.055,-0.405,0.052,-0.344,0.049
1906,3,-0.131,0.132,-0.263,0.074,-0.392,0.055,-0.410,0.052,-0.343,0.049
1906,4,-0.031,0.132,-0.254,0.074,-0.391,0.055,-0.414,0.052,-0.342,0.049
1906,5,-0.263,0.152,-0.271,0.075,-0.393,0.055,-0.417,0.052,-0.342,0.049
1906,6,-0.243,0.131,-0.262,0.075,-0.394,0.055,-0.420,0.052,-0.344,0.049
1906,7,-0.306,0.169,-0.268,0.075,-0.396,0.056,-0.422,0.051,-0.345,0.049
1906,8,-0.268,0.171,-0.288,0.075,-0.394,0.056,-0.425,0.051,-0.346,0.049
1906,9,-0.365,0.144,-0.299,0.075,-0.396,0.055,-0.427,0.051,-0.347,0.049
1906,10,-0.189,0.132,-0.326,0.076,-0.397,0.056,-0.426,0.051,-0.349,0.049
1906,11,-0.382,0.131,-0.345,0.076,-0.397,0.055,-0.426,0.051,-0.350,0.049
1906,12,-0.148,0.120,-0.362,0.077,-0.398,0.055,-0.427,0.051,-0.354,0.049
1907,1,-0.375,0.132,-0.371,0.077,-0.398,0.054,-0.427,0.051,-0.356,0.049
1907,2,-0.557,0.131,-0.385,0.077,-0.396,0.054,-0.428,0.051,-0.357,0.049
1907,3,-0.268,0.134,-0.389,0.078,-0.394,0.054,-0.429,0.051,-0.359,0.049
1907,4,-0.346,0.138,-0.390,0.078,-0.393,0.053,-0.428,0.051,-0.361,0.049
1907,5,-0.494,0.149,-0.403,0.077,-0.395,0.053,-0.427,0.051,-0.363,0.049
1907,6,-0.450,0.138,-0.427,0.078,-0.399,0.054,-0.426,0.051,-0.364,0.048
1907,7,-0.407,0.168,-0.430,0.077,-0.400,0.054,-0.428,0.051,-0.365,0.048
1907,8,-0.439,0.170,-0.408,0.078,-0.398,0.054,-0.431,0.050,-0.365,0.048
1907,9,-0.411,0.146,-0.437,0.079,-0.403,0.054,-0.434,0.050,-0.366,0.048
1907,10,-0.208,0.134,-0.448,0.078,-0.404,0.054,-0.436,0.050,-0.367,0.048
1907,11,-0.531,0.128,-0.430,0.079,-0.405,0.054,-0.436,0.050,-0.368,0.048
1907,12,-0.447,0.136,-0.419,0.079,-0.407,0.054,-0.436,0.050,-0.370,0.048
1908,1,-0.402,0.129,-0.415,0.080,-0.408,0.054,-0.439,0.050,-0.371,0.048
1908,2,-0.296,0.142,-0.418,0.080,-0.410,0.054,-0.442,0.049,-0.371,0.048
1908,3,-0.614,0.140,-0.414,0.081,-0.412,0.054,-0.443,0.049,-0.370,0.048
1908,4,-0.479,0.136,-0.436,0.081,-0.414,0.054,-0.442,0.050,-0.371,0.048
1908,5,-0.281,0.152,-0.446,0.080,-0.421,0.054,-0.442,0.050,-0.371,0.048
1908,6,-0.316,0.139,-0.454,0.079,-0.429,0.054,-0.442,0.049,-0.371,0.048
1908,7,-0.360,0.170,-0.482,0.080,-0.435,0.054,-0.441,0.049,-0.371,0.048
1908,8,-0.477,0.173,-0.499,0.080,-0.441,0.055,-0.440,0.049,-0.371,0.048
1908,9,-0.361,0.160,-0.496,0.078,-0.449,0.055,-0.438,0.050,-0.371,0.048
1908,10,-0.465,0.127,-0.501,0.078,-0.457,0.055,-0.437,0.050,-0.369,0.048
1908,11,-0.655,0.124,-0.520,0.078,-0.461,0.055,-0.435,0.050,-0.368,0.048
1908,12,-0.539,0.123,-0.534,0.077,-0.466,0.055,-0.431,0.050,-0.368,0.048
1909,1,-0.746,0.136,-0.547,0.075,-0.469,0.056,-0.426,0.050,-0.368,0.048
1909,2,-0.496,0.137,-0.536,0.074,-0.472,0.056,-0.423,0.050,-0.367,0.048
1909,3,-0.572,0.122,-0.545,0.073,-0.475,0.056,-0.422,0.050,-0.366,0.048
1909,4,-0.545,0.141,-0.543,0.073,-0.476,0.056,-0.421,0.050,-0.365,0.048
1909,5,-0.508,0.145,-0.522,0.073,-0.475,0.056,-0.419,0.050,-0.365,0.048
1909,6,-0.488,0.132,-0.517,0.075,-0.477,0.056,-0.417,0.050,-0.365,0.048
1909,7,-0.512,0.165,-0.487,0.075,-0.475,0.055,-0.415,0.050,-0.366,0.048
1909,8,-0.344,0.169,-0.485,0.075,-0.470,0.055,-0.413,0.050,-0.366,0.048
1909,9,-0.469,0.144,-0.483,0.078,-0.474,0.055,-0.410,0.050,-0.367,0.048
1909,10,-0.443,0.128,-0.474,0.077,-0.471,0.055,-0.407,0.050,-0.368,0.048
1909,11,-0.399,0.125,-0.461,0.077,-0.467,0.055,-0.407,0.049,-0.370,0.048
1909,12,-0.484,0.140,-0.455,0.077,-0.463,0.055,-0.404,0.049,-0.371,0.048
1910,1,-0.382,0.135,-0.447,0.078,-0.465,0.055,-0.404,0.050,-0.370,0.049
1910,2,-0.482,0.147,-0.452,0.079,-0.468,0.055,-0.400,0.049,-0.372,0.049
1910,3,-0.546,0.132,-0.450,0.079,-0.472,0.055,-0.398,0.049,-0.373,0.049
1910,4,-0.434,0.146,-0.445,0.080,-0.480,0.055,-0.394,0.049,-0.373,0.049
1910,5,-0.355,0.155,-0.464,0.080,-0.479,0.055,-0.392,0.049,-0.374,0.049
1910,6,-0.416,0.132,-0.484,0.080,-0.480,0.055,-0.392,0.050,-0.374,0.049
1910,7,-0.415,0.169,-0.509,0.079,-0.482,0.055,-0.390,0.050,-0.375,0.049
1910,8,-0.405,0.172,-0.522,0.078,-0.485,0.054,-0.389,0.050,-0.375,0.049
1910,9,-0.439,0.145,-0.529,0.077,-0.482,0.054,-0.388,0.050,-0.375,0.049
1910,10,-0.391,0.131,-0.535,0.077,-0.480,0.054,-0.388,0.050,-0.376,0.049
1910,11,-0.620,0.136,-0.550,0.077,-0.482,0.054,-0.388,0.050,-0.377,0.049
1910,12,-0.730,0.132,-0.559,0.077,-0.484,0.053,-0.388,0.050,-0.378,0.049
1911,1,-0.682,0.133,-0.565,0.078,-0.485,0.053,-0.387,0.050,-0.377,0.049
1911,2,-0.636,0.125,-0.571,0.078,-0.484,0.053,-0.386,0.050,-0.378,0.049
1911,3,-0.628,0.123,-0.577,0.078,-0.485,0.053,-0.387,0.050,-0.379,0.049
1911,4,-0.505,0.142,-0.567,0.078,-0.483,0.053,-0.389,0.050,-0.380,0.049
1911,5,-0.535,0.152,-0.541,0.078,-0.477,0.053,-0.390,0.050,-0.381,0.049
1911,6,-0.520,0.139,-0.503,0.077,-0.469,0.053,-0.391,0.050,-0.380,0.049
1911,7,-0.492,0.169,-0.469,0.077,-0.457,0.053,-0.392,0.050,-0.380,0.049
1911,8,-0.481,0.168,-0.438,0.076,-0.453,0.053,-0.392,0.050,-0.381,0.049
1911,9,-0.509,0.152,-0.425,0.075,-0.449,0.053,-0.393,0.050,-0.380,0.049
1911,10,-0.265,0.131,-0.397,0.075,-0.445,0.053,-0.395,0.050,-0.379,0.049
1911,11,-0.311,0.124,-0.374,0.074,-0.440,0.053,-0.397,0.050,-0.378,0.049
1911,12,-0.280,0.129,-0.350,0.074,-0.435,0.053,-0.403,0.050,-0.378,0.049
1912,1,-0.271,0.124,-0.352,0.073,-0.432,0.054,-0.405,0.050,-0.378,0.049
1912,2,-0.259,0.121,-0.361,0.073,-0.430,0.054,-0.406,0.051,-0.379,0.049
1912,3,-0.469,0.117,-0.375,0.072,-0.426,0.054,-0.409,0.051,-0.378,0.049
1912,4,-0.177,0.139,-0.408,0.072,-0.420,0.054,-0.410,0.051,-0.377,0.049
1912,5,-0.258,0.146,-0.424,0.072,-0.418,0.054,-0.411,0.051,-0.377,0.049
1912,6,-0.227,0.135,-0.441,0.073,-0.410,0.054,-0.411,0.051,-0.377,0.049
1912,7,-0.517,0.164,-0.461,0.072,-0.408,0.054,-0.410,0.051,-0.377,0.049
1912,8,-0.593,0.170,-0.483,0.072,-0.402,0.053,-0.409,0.051,-0.377,0.049
1912,9,-0.670,0.147,-0.480,0.072,-0.394,0.053,-0.408,0.051,-0.377,0.049
1912,10,-0.670,0.130,-0.493,0.072,-0.385,0.053,-0.411,0.051,-0.377,0.049
1912,11,-0.495,0.128,-0.505,0.072,-0.379,0.053,-0.410,0.051,-0.376,0.049
1912,12,-0.493,0.129,-0.524,0.071,-0.376,0.054,-0.412,0.051,-0.375,0.049
1913,1,-0.509,0.116,-0.516,0.071,-0.372,0.054,-0.413,0.051,-0.375,0.049
1913,2,-0.516,0.114,-0.497,0.071,-0.367,0.054,-0.415,0.051,-0.376,0.049
1913,3,-0.435,0.121,-0.478,0.071,-0.364,0.054,-0.413,0.051,-0.377,0.049
1913,4,-0.328,0.140,-0.452,0.070,-0.362,0.054,-0.413,0.051,-0.376,0.049
1913,5,-0.407,0.144,-0.437,0.070,-0.354,0.054,-0.414,0.051,-0.376,0.049
1913,6,-0.456,0.124,-0.399,0.070,-0.347,0.053,-0.415,0.051,-0.375,0.049
1913,7,-0.426,0.165,-0.357,0.071,-0.339,0.053,-0.415,0.051,-0.374,0.049
1913,8,-0.364,0.173,-0.336,0.073,-0.331,0.054,-0.414,0.051,-0.373,0.049
1913,9,-0.437,0.141,-0.328,0.073,-0.325,0.054,-0.413,0.050,-0.372,0.049
1913,10,-0.364,0.124,-0.326,0.073,-0.322,0.053,-0.409,0.050,-0.370,0.049
1913,11,-0.308,0.133,-0.308,0.073,-0.318,0.053,-0.406,0.051,-0.368,0.049
1913,12,-0.044,0.124,-0.290,0.075,-0.316,0.054,-0.404,0.051,-0.366,0.049
1914,1,-0.004,0.135,-0.279,0.076,-0.314,0.054,-0.399,0.051,-0.364,0.049
1914,2,-0.254,0.134,-0.267,0.077,-0.312,0.054,-0.397,0.051,-0.363,0.049
1914,3,-0.339,0.123,-0.250,0.078,-0.311,0.054,-0.394,0.051,-0.361,0.049
1914,4,-0.312,0.141,-0.227,0.079,-0.314,0.054,-0.390,0.052,-0.360,0.049
1914,5,-0.195,0.149,-0.224,0.078,-0.319,0.054,-0.388,0.052,-0.359,0.049
1914,6,-0.231,0.135,-0.223,0.080,-0.328,0.054,-0.386,0.052,-0.358,0.049
1914,7,-0.303,0.170,-0.241,0.080,-0.335,0.054,-0.385,0.052,-0.357,0.049
1914,8,-0.211,0.174,-0.230,0.078,-0.342,0.055,-0.384,0.052,-0.356,0.049
1914,9,-0.233,0.153,-0.208,0.079,-0.345,0.055,-0.383,0.052,-0.355,0.049
1914,10,-0.094,0.141,-0.175,0.079,-0.350,0.055,-0.381,0.052,-0.354,0.049
1914,11,-0.267,0.135,-0.160,0.080,-0.355,0.056,-0.382,0.053,-0.354,0.049
1914,12,-0.032,0.144,-0.158,0.081,-0.359,0.056,-0.381,0.052,-0.354,0.049
1915,1,-0.225,0.137,-0.147,0.081,-0.355,0.056,-0.380,0.053,-0.355,0.049
1915,2,-0.125,0.126,-0.139,0.081,-0.350,0.056,-0.379,0.053,-0.354,0.049
1915,3,-0.065,0.133,-0.138,0.081,-0.345,0.057,-0.376,0.053,-0.354,0.049
1915,4,0.080,0.142,-0.155,0.081,-0.341,0.057,-0.373,0.053,-0.354,0.049
1915,5,-0.013,0.150,-0.147,0.081,-0.341,0.057,-0.372,0.053,-0.354,0.049
1915,6,-0.216,0.142,-0.166,0.080,-0.344,0.057,-0.371,0.053,-0.354,0.049
1915,7,-0.161,0.176,-0.164,0.079,-0.344,0.057,-0.370,0.053,-0.353,0.049
1915,8,-0.120,0.176,-0.171,0.080,-0.344,0.057,-0.368,0.053,-0.353,0.049
1915,9,-0.226,0.152,-0.186,0.080,-0.343,0.057,-0.367,0.053,-0.352,0.049
1915,10,-0.293,0.137,-0.217,0.080,-0.346,0.057,-0.365,0.054,-0.352,0.049
1915,11,-0.170,0.140,-0.242,0.080,-0.346,0.057,-0.362,0.054,-0.351,0.049
1915,12,-0.261,0.132,-0.258,0.080,-0.345,0.058,-0.360,0.054,-0.349,0.049
1916,1,-0.197,0.132,-0.278,0.080,-0.344,0.057,-0.355,0.054,-0.347,0.049
1916,2,-0.207,0.134,-0.298,0.081,-0.344,0.057,-0.351,0.054,-0.345,0.049
1916,3,-0.255,0.135,-0.316,0.080,-0.341,0.058,-0.348,0.054,-0.344,0.049
1916,4,-0.289,0.141,-0.326,0.081,-0.336,0.058,-0.346,0.054,-0.344,0.049
1916,5,-0.312,0.153,-0.361,0.081,-0.334,0.058,-0.344,0.054,-0.344,0.049
1916,6,-0.408,0.143,-0.410,0.081,-0.339,0.059,-0.341,0.054,-0.344,0.049
1916,7,-0.397,0.178,-0.451,0.081,-0.342,0.059,-0.338,0.054,-0.344,0.049
1916,8,-0.364,0.179,-0.491,0.082,-0.341,0.059,-0.337,0.054,-0.343,0.049
1916,9,-0.434,0.153,-0.521,0.082,-0.339,0.059,-0.334,0.054,-0.342,0.049
1916,10,-0.421,0.140,-0.537,0.084,-0.335,0.060,-0.332,0.054,-0.341,0.049
1916,11,-0.592,0.134,-0.558,0.084,-0.336,0.060,-0.330,0.054,-0.340,0.049
1916,12,-0.847,0.131,-0.565,0.083,-0.337,0.060,-0.329,0.054,-0.340,0.049
1917,1,-0.688,0.135,-0.553,0.083,-0.337,0.060,-0.329,0.054,-0.339,0.049
1917,2,-0.690,0.150,-0.550,0.084,-0.339,0.061,-0.330,0.054,-0.338,0.049
1917,3,-0.613,0.136,-0.543,0.085,-0.340,0.061,-0.327,0.054,-0.338,0.049
1917,4,-0.481,0.153,-0.547,0.086,-0.342,0.061,-0.327,0.054,-0.338,0.049
1917,5,-0.566,0.157,-0.534,0.086,-0.346,0.061,-0.327,0.054,-0.337,0.049
1917,6,-0.487,0.135,-0.522,0.086,-0.352,0.061,-0.328,0.054,-0.336,0.049
1917,7,-0.255,0.173,-0.507,0.086,-0.352,0.061,-0.325,0.054,-0.335,0.049
1917,8,-0.326,0.184,-0.491,0.083,-0.356,0.062,-0.323,0.054,-0.334,0.049
1917,9,-0.346,0.162,-0.472,0.083,-0.357,0.062,-0.321,0.054,-0.332,0.049
1917,10,-0.470,0.142,-0.472,0.081,-0.362,0.062,-0.318,0.054,-0.331,0.049
1917,11,-0.445,0.144,-0.463,0.080,-0.365,0.062,-0.316,0.054,-0.329,0.049
1917,12,-0.701,0.132,-0.454,0.080,-0.366,0.062,-0.313,0.054,-0.329,0.049
1918,1,-0.508,0.134,-0.462,0.078,-0.368,0.062,-0.312,0.054,-0.326,0.049
1918,2,-0.491,0.122,-0.467,0.077,-0.370,0.062,-0.311,0.054,-0.325,0.049
1918,3,-0.385,0.132,-0.458,0.076,-0.370,0.062,-0.310,0.054,-0.323,0.049
1918,4,-0.489,0.140,-0.424,0.076,-0.368,0.063,-0.310,0.054,-0.322,0.049
1918,5,-0.450,0.154,-0.405,0.076,-0.370,0.063,-0.310,0.054,-0.322,0.049
1918,6,-0.378,0.138,-0.373,0.078,-0.373,0.063,-0.308,0.055,-0.322,0.049
1918,7,-0.358,0.170,-0.347,0.080,-0.370,0.063,-0.307,0.055,-0.322,0.049
1918,8,-0.388,0.177,-0.324,0.081,-0.370,0.063,-0.307,0.055,-0.321,0.049
1918,9,-0.229,0.151,-0.310,0.082,-0.371,0.063,-0.306,0.055,-0.320,0.049
1918,10,-0.066,0.138,-0.275,0.083,-0.370,0.062,-0.304,0.055,-0.319,0.049
1918,11,-0.223,0.142,-0.257,0.083,-0.370,0.062,-0.301,0.055,-0.316,0.049
1918,12,-0.308,0.154,-0.250,0.084,-0.366,0.062,-0.301,0.055,-0.315,0.048
1919,1,-0.204,0.154,-0.247,0.085,-0.362,0.062,-0.302,0.055,-0.313,0.048
1919,2,-0.216,0.132,-0.240,0.087,-0.361,0.062,-0.302,0.054,-0.313,0.048
1919,3,-0.211,0.147,-0.246,0.088,-0.357,0.062,-0.300,0.055,-0.312,0.048
1919,4,-0.072,0.149,-0.258,0.089,-0.350,0.062,-0.299,0.054,-0.312,0.048
1919,5,-0.229,0.150,-0.282,0.088,-0.342,0.062,-0.299,0.054,-0.311,0.048
1919,6,-0.300,0.141,-0.289,0.087,-0.329,0.062,-0.299,0.054,-0.311,0.048
1919,7,-0.325,0.173,-0.291,0.086,-0.322,0.062,-0.299,0.054,-0.311,0.048
1919,8,-0.300,0.185,-0.305,0.087,-0.317,0.061,-0.299,0.054,-0.311,0.048
1919,9,-0.300,0.157,-0.298,0.087,-0.309,0.061,-0.300,0.054,-0.310,0.048
1919,10,-0.206,0.143,-0.306,0.087,-0.303,0.061,-0.302,0.054,-0.308,0.048
1919,11,-0.517,0.138,-0.306,0.088,-0.300,0.060,-0.302,0.054,-0.307,0.048
